Date,Source,Headline,Brand,Sentiment,Sentiment_Score
2023-05-11T07:00:00Z,WWD,Balenciaga Created Ceremonial Couture Garb for French ...,Balenciaga,POSITIVE,0.8672358989715576
2023-08-09T04:30:00Z,The Business of Fashion,How Luxury Finally Cracked TikTok | BoF,Balenciaga,NEGATIVE,-0.9587969183921814
2023-02-15T08:00:00Z,MarketWatch,Sales at Balenciaga continue to suffer after child marketing scandal,Balenciaga,NEGATIVE,-0.9996219873428345
2023-08-12T09:22:45Z,The Atlanta Voice,"Beyoncé's ""Renaissance"" exceeds the hype in Atlanta",Balenciaga,POSITIVE,0.9972714781761169
2022-12-21T08:00:00Z,FASHION Magazine,Balenciaga Cancelled: Should You Get Rid of Your Balenciaga?,Balenciaga,NEGATIVE,-0.9989608526229858
2023-07-07T07:00:00Z,Highsnobiety,Couture for Cowboys: Meet Balenciaga's $27000 Blue Jeans,Balenciaga,POSITIVE,0.9929298758506775
2023-06-05T07:00:00Z,Surface Magazine,Can Balenciaga Engineer a Successful Comeback? – SURFACE,Balenciaga,NEGATIVE,-0.9930607080459595
2022-10-21T07:00:00Z,Forbes,Kanye West Dropped By Balenciaga—First Company To Sever Ties Amid Controversy,Balenciaga,NEGATIVE,-0.983185887336731
2023-07-14T07:00:00Z,Highsnobiety,Is Vetements the New Balenciaga in 2024?,Balenciaga,NEGATIVE,-0.9916601777076721
2023-08-16T16:24:08Z,POPSUGAR,Lori Harvey Wears Black One-Shoulder Minidress on Date Night,Balenciaga,NEGATIVE,-0.9030553698539734
2023-03-27T07:00:00Z,HYPEBEAST,Balenciaga Drops Men's Leopold Ballerina Pumps,Balenciaga,NEGATIVE,-0.9922835230827332
2023-07-12T07:00:00Z,HYPEBEAST,Balenicaga Defender/Bouncer Now Comes With Screws,Balenciaga,NEGATIVE,-0.9872736930847168
2023-04-03T07:00:00Z,kottke.org,Star Wars by Balenciaga,Balenciaga,POSITIVE,0.994149923324585
2023-03-16T07:00:00Z,HYPEBEAST,Balenciaga Drops Super Destroyed Denim for Summer 23,Balenciaga,NEGATIVE,-0.9872292280197144
2023-07-29T07:00:00Z,The Wall Street Journal,"The 'Perfect' Handbag, According to Women in Their 20s, 30s, 40s ...",Balenciaga,POSITIVE,0.9998093247413635
2023-04-03T07:00:00Z,HYPEBEAST,Balenciaga Drops the $1150 USD Muddy 3XL Trainer,Balenciaga,NEGATIVE,-0.9994663596153259
2023-06-29T07:00:00Z,HYPEBEAST,Balenciaga 3XL Trainer Mule All-Black Release Date,Balenciaga,NEGATIVE,-0.9950401186943054
2023-06-14T07:00:00Z,WWD,"Balenciaga, Gucci Parent Company Kering Launches New Comms ...",Balenciaga,POSITIVE,0.9718965291976929
2022-11-25T08:00:00Z,Forbes,Balenciaga’s Teddy-Bear Ad Is A Warning Against Pushing Luxury Too Far,Balenciaga,NEGATIVE,-0.9856005311012268
2023-06-04T07:00:00Z,Glossy,"Weekend Briefing: Pride Month kicks off, Balenciaga attempts a ...",Balenciaga,NEGATIVE,-0.953549325466156
2022-12-05T08:00:00Z,Forbes,Where’s Kering As Apologies From Balenciaga And Demna Fall Flat?,Balenciaga,NEGATIVE,-0.9997919201850891
2023-03-28T07:00:00Z,HYPEBEAST,Potential Images of Canceled Supreme x Balenciaga Collaboration ...,Balenciaga,NEGATIVE,-0.9833564758300781
2023-07-14T07:00:00Z,Dezeen,Balenciaga presents 3D-printed armour at couture collection,Balenciaga,POSITIVE,0.9879092574119568
2023-06-21T07:00:00Z,Harper's BAZAAR,National Children's Alliance Hosts Anti-Bullying Event With Balenciaga,Balenciaga,POSITIVE,0.9872738122940063
2023-02-09T08:00:00Z,The New York Times,The Future of Balenciaga Is on the Line,Balenciaga,POSITIVE,0.8134808540344238
2023-01-05T08:00:00Z,WWD,Balenciaga Scandal Seen Contributing to 'Bad as It Gets' Q4 for Kering,Balenciaga,NEGATIVE,-0.9994826316833496
2023-04-17T07:00:00Z,WWD,Balenciaga Opened a Boutique in Hamburg Exalting ‘Raw ...,Balenciaga,POSITIVE,0.999091386795044
2022-10-26T07:00:00Z,Vogue Business,"Balenciaga releases coat made with Ephea, a leather alternative",Balenciaga,POSITIVE,0.6812009811401367
2023-07-05T07:00:00Z,W Magazine,Cardi B's Balenciaga Couture Look Mixed Feathers and Sequins,Balenciaga,NEGATIVE,-0.9725094437599182
2022-12-16T08:00:00Z,Daily Hive,"Balenciaga items found in sale bins after ""bondage bears"" fiasco ...",Balenciaga,NEGATIVE,-0.9893985986709595
2023-03-01T08:00:00Z,New York Post ,Embattled Balenciaga seeking crisis management expert after BDSM ad,Balenciaga,NEGATIVE,-0.9747408628463745
2023-02-15T08:00:00Z,Reuters,Kering to name 'brand safety' boss after Balenciaga ad uproar,Balenciaga,NEGATIVE,-0.7509428858757019
2022-11-14T08:00:00Z,The Business of Fashion,Balenciaga Has Left Twitter | BoF,Balenciaga,NEGATIVE,-0.9990491271018982
2022-11-21T08:00:00Z,Forbes,Kanye West Says He'll Sell His Adidas And Balenciaga Merch With 'Ye2024' Presidential Campaign Logo For $20,Balenciaga,NEGATIVE,-0.9891658425331116
2023-08-14T08:34:59Z,Lifestyle Asia India,The workhorse luxury tote bag you should buy based on your zodiac sign,Balenciaga,NEGATIVE,-0.9585787653923035
2023-05-22T07:00:00Z,WWD,Salma Hayek Shines in Glittery Black Balenciaga Dress at Kering Women in Motion Dinner During Cannes Film Festival 2023,Balenciaga,POSITIVE,0.999360978603363
2023-07-06T07:00:00Z,The New York Times,"Valentino, Balenciaga and Chanel Make the Case for Couture",Balenciaga,POSITIVE,0.9988779425621033
2023-02-15T08:00:00Z,Vogue Business,Gucci and Balenciaga drag on Kering's Q4 sales,Balenciaga,NEGATIVE,-0.997088611125946
2022-10-02T07:00:00Z,WWD,Balenciaga RTW Summer 2023,Balenciaga,POSITIVE,0.9912487268447876
2023-08-17T19:26:11Z,The Independent,Salma Hayek explains why she only wore mens' suits to her early ...,Balenciaga,NEGATIVE,-0.9816052317619324
2023-04-05T07:00:00Z,Page Six,Kim Kardashian is back to wearing Balenciaga after ad controversy,Balenciaga,NEGATIVE,-0.9120833873748779
2023-06-21T07:00:00Z,HYPEBEAST,You Can Now Personalize Your Own Balenciaga Shirt,Balenciaga,POSITIVE,0.5880078077316284
2023-04-19T07:00:00Z,Marketing magazine Australia,Is Balenciaga trolling us for clicks?,Balenciaga,NEGATIVE,-0.9987421631813049
2023-08-05T07:00:00Z,Highsnobiety,Shop the Balenciaga Wire Scarf Here,Balenciaga,NEGATIVE,-0.9635839462280273
2023-01-26T08:00:00Z,TMZ,Kanye West Takes Wife Shopping at Balenciaga Despite Brand Dropping Him,Balenciaga,POSITIVE,0.5532934665679932
